N,P,K,temperature,humidity,ph,rainfall,label,previous_week_avg,previous_month_avg,daily_price,price_change_percentage
92,7,48,26.27520631,86.63249555,6.956508826,54.38748495,watermelon,1324.46,3728.1,1168.72,-11.76
91,24,55,26.27061608,83.09194521,6.259086583,46.76837499,watermelon,1395.05,3576.93,1412.37,1.24
110,21,54,26.73690828,87.82430156,6.747537642,47.46447019,watermelon,1316.55,3365.51,1160.73,-11.84
112,25,51,25.04746944,85.5667282,6.932537231,56.72496677,watermelon,1416.47,3560.44,1303.33,-7.99
89,25,54,24.69368934,85.56967628,6.353107393,48.99390828,watermelon,1426.9,3670.73,1230.66,-13.75
100,10,53,24.54356968,84.60808277,6.211748957,42.00660251,watermelon,1398.97,3618.43,1295.02,-7.43
83,22,54,25.89762315,81.96664832,6.277245254,54.49960057,watermelon,1360.9,3588.16,1523.37,11.94
95,14,50,26.6333118,84.31756844,6.560443519,56.31866159,watermelon,1461.33,3575.96,1562.26,6.91
119,30,49,25.35794749,80.45846265,6.903020221,47.72078245,watermelon,1372.31,3599.09,1358.39,-1.01
97,12,47,25.28784623,89.63667876,6.765094964,58.28697664,watermelon,1337.33,3623.4,1359.98,1.69
110,7,45,26.63838589,84.69546874,6.189213927,48.32428609,watermelon,1371.07,3707.24,1174.02,-14.37
96,18,50,25.3310446,84.30533791,6.904241707,41.53218699,watermelon,1362.5,3365.46,1471.44,8
83,23,55,26.89750174,83.89241484,6.463271076,43.97193745,watermelon,1439.77,3475.24,1515.64,5.27
120,24,47,26.98603693,89.4138489,6.260838965,58.54876687,watermelon,1378.54,3645.2,1359.59,-1.37
115,17,55,27.57826922,94.11878202,6.776533055,28.08253201,muskmelon,2167.29,2313.24,2005.31,-7.47
114,27,48,27.82054812,93.03555162,6.528404378,26.32405487,muskmelon,2108.92,2173.17,2405.85,14.08
101,25,52,29.09910406,94.22237826,6.750145572,22.52497327,muskmelon,2160.4,1964.17,2056.25,-4.82
118,18,52,28.04943594,90.83130708,6.562832807,20.76223014,muskmelon,2186.02,2004.12,2289.7,4.74
95,26,45,29.91690582,94.55695552,6.117530021,28.16057247,muskmelon,2284.38,2120.05,2184.82,-4.36
81,25,49,29.86895762,93.25103208,6.076459669,26.26243014,muskmelon,2164.97,1985.41,2413.9,11.5
117,24,53,29.17220859,92.21405224,6.293486295,21.30290472,muskmelon,2167.79,2094.26,2271.64,4.79
114,30,51,29.24908541,90.06998135,6.069171847,25.93496537,muskmelon,2173.24,2198.64,1887.32,-13.16
113,6,52,27.76317235,90.35567642,6.740983646,25.21609113,muskmelon,2247.57,2315.55,2347.88,4.46
108,26,52,28.82629037,94.26765349,6.201797639,26.23838511,muskmelon,2275.74,1999.92,2260.32,-0.68
81,30,48,28.52379742,92.09688432,6.041027474,29.86681385,muskmelon,2205.19,2172.05,2140,-2.96
115,9,52,29.06785065,90.97685539,6.019372459,29.1194739,muskmelon,2152.45,1990.08,2082.54,-3.25
83,7,45,29.08417927,90.73891887,6.704104127,25.33014238,muskmelon,2117.36,2233.1,1932.41,-8.73
84,21,55,28.47090661,94.79453182,6.494251024,21.08484101,muskmelon,2096.54,2160.3,2156.44,2.86
109,26,45,28.27973674,90.38971208,6.224535449,21.58992507,muskmelon,2259.21,2170.14,2154.48,-4.64
95,27,55,28.47212559,91.21322065,6.160414414,20.88620369,muskmelon,2245.43,2155.46,1962.02,-12.62
119,5,55,29.68846716,94.30111601,6.168757984,26.83924845,muskmelon,2198,2302.56,2129.63,-3.11
110,14,51,27.02415146,91.66737633,6.085444691,21.26034986,muskmelon,2144.09,1996.74,1919.89,-10.46
82,18,48,29.09588297,94.16748386,6.159050816,26.70581328,muskmelon,2171.38,2177.62,1898.19,-12.58
87,14,48,29.69238699,92.58862544,6.606033244,29.1102594,muskmelon,2272.74,2241.4,2331.8,2.6
85,9,53,28.20619412,92.86798698,6.447662945,28.78654515,muskmelon,2250.52,1971.43,2234.88,-0.69
100,6,53,29.05248036,93.92217834,6.105909623,23.66620626,muskmelon,2210.85,2270.81,2398.86,8.5
107,12,46,29.57240298,93.61870344,6.559763394,27.56918621,muskmelon,2140.24,2315.7,1899.04,-11.27
91,13,47,29.10968327,92.43510994,6.14410903,27.95602304,muskmelon,2259.86,2327.73,2040.98,-9.69
102,25,50,28.20480805,92.91440379,6.099662369,20.36001144,muskmelon,2229.24,1955.47,2165.99,-2.84
117,25,53,29.11858526,92.12543021,6.413927319,24.52020164,muskmelon,2188.09,2171.61,2474.25,13.08
85,21,52,29.62800691,90.10051615,6.075144116,23.69586761,muskmelon,2219.28,2131.86,2425.46,9.29
104,25,55,29.81196601,90.36881284,6.123802502,22.68766503,muskmelon,2274.94,1948.18,2604.25,14.48
102,24,54,27.72338349,90.93897939,6.698468621,22.81863447,muskmelon,2102.06,2265.11,1963.54,-6.59
116,25,50,29.26092798,92.92367701,6.088885814,28.70627683,muskmelon,2111.27,2115.29,2202.45,4.32
100,17,48,29.72791119,94.29753295,6.367800632,26.52364146,muskmelon,2161.02,1961.18,2225.5,2.98
110,25,54,28.91105641,90.78413842,6.425930938,23.44398467,muskmelon,2265.31,2092.64,2072.53,-8.51
104,25,51,28.96361426,93.88482153,6.469983276,23.56130173,muskmelon,2173.34,1958.7,2382.3,9.61
107,11,54,28.59052369,91.33617236,6.094016338,29.44008034,muskmelon,2250.1,2174.55,2150.94,-4.41
98,26,52,27.33897716,90.69759008,6.150090899,28.69113835,muskmelon,2244.79,2161.23,2464.28,9.78
88,17,52,29.90415889,90.75284363,6.646962425,25.37828397,muskmelon,2211.12,2253.11,2276.5,2.96
87,25,46,27.42711692,90.02696201,6.379690748,21.7508774,muskmelon,2167.66,2322.53,2194.4,1.23
120,8,46,29.55657523,90.70937262,6.732834334,28.36535596,muskmelon,2205.85,2027.55,2289,3.77
95,13,46,29.84070774,93.76312893,6.126019932,23.28207838,muskmelon,2199.15,2013.29,1908.59,-13.21
108,22,47,28.53545677,91.72742702,6.161123579,25.1290048,muskmelon,2205.7,2244.83,2221.18,0.7
82,13,52,27.11535046,94.86907886,6.442810053,26.51924782,muskmelon,2130.18,2205.96,1861.84,-12.6
120,23,55,27.84492803,91.60666594,6.732049075,26.47844429,muskmelon,2173.2,2004.7,1967.48,-9.47
110,22,47,29.03157242,91.82172592,6.243673725,24.93861254,muskmelon,2125.29,2094.03,1839.11,-13.47
95,23,45,27.82424457,90.56698742,6.266208727,21.19014526,muskmelon,2164.39,2144.03,2153.54,-0.5
106,10,49,27.72653142,92.00687531,6.350623739,20.21126747,muskmelon,2161.39,2275.01,1931.41,-10.64
99,12,52,28.69708334,94.30759855,6.002927293,22.21807088,muskmelon,2185.97,1964.17,1904.74,-12.87
106,20,51,29.73019662,90.97015715,6.342573112,20.49035619,muskmelon,2199.6,2165.76,2449.06,11.34
83,11,53,29.54097171,92.91778307,6.163921248,21.9653077,muskmelon,2196.4,2323.27,1899.03,-13.54
117,19,55,28.80311922,91.78336933,6.121745389,25.16359891,muskmelon,2104.43,1956.98,1905.74,-9.44
98,26,49,27.29035669,90.53330091,6.130160473,23.49535234,muskmelon,2193.08,2197.58,1894.11,-13.63
113,20,48,27.46583649,94.87679041,6.440584681,27.27899847,muskmelon,2274.02,2276.22,2135.27,-6.1
101,17,47,29.49401389,94.72981338,6.185053234,26.30820876,muskmelon,2100.27,2007.31,1865.21,-11.19
98,7,45,27.79161808,92.51054946,6.157724816,26.85422624,muskmelon,2109.49,2146.78,1948.65,-7.62
93,22,48,29.12533739,91.52291141,6.776987974,21.90440445,muskmelon,2156.46,2335.15,2275.7,5.53
95,21,47,27.93114233,93.56161439,6.431970877,20.66127836,muskmelon,2274.63,1996.37,2194.2,-3.54
109,12,48,29.45771748,92.12534736,6.708743843,20.76212031,muskmelon,2195.78,1970.05,1869.17,-14.87
118,12,47,27.96872279,92.17444796,6.010739645,28.94766949,muskmelon,2218.92,2196.08,2159.53,-2.68
100,14,49,29.48882958,91.07574233,6.365956658,26.01909355,muskmelon,2182.76,2105.53,1871.07,-14.28
89,9,47,29.47156259,90.77069618,6.668382766,28.75226067,muskmelon,2151.9,2010.18,1892.65,-12.05
95,16,46,27.0767265,90.14362622,6.74669542,24.4514648,muskmelon,2276.17,2179.1,2432.31,6.86
95,7,45,27.30008597,90.80015308,6.031665834,25.09484511,muskmelon,2147.9,2096.61,1978.38,-7.89
87,6,45,29.82729394,90.79007335,6.40077205,22.84203589,muskmelon,2104.22,2010.96,2292.03,8.93
93,20,50,29.93061247,93.22980899,6.448792689,24.34814338,muskmelon,2220.34,2158.12,2203.75,-0.75
84,29,49,29.94349168,93.90741192,6.251420275,20.39020503,muskmelon,2269.32,1968.45,2119.95,-6.58
111,5,47,28.03306461,91.47355778,6.274452811,21.17924769,muskmelon,2154.82,2252.32,2473.2,14.78
111,5,52,29.8843055,94.0371147,6.135996372,21.0000988,muskmelon,2132.96,2289.07,2344.52,9.92
111,15,54,27.7058373,92.91185695,6.194090172,22.06207161,muskmelon,2129.76,2099.08,2072.05,-2.71
89,11,47,29.78714005,94.65343534,6.327822962,27.8659442,muskmelon,2280.47,2011.71,2485.14,8.97
110,15,48,28.57819995,92.86597437,6.212567211,27.5987178,muskmelon,2151.67,2231.7,2100.04,-2.4
95,30,52,29.48069921,90.33698678,6.640470863,26.0365768,muskmelon,2200.5,2272.4,2401.29,9.12
115,12,52,27.51492243,94.96218673,6.685553129,21.01796432,muskmelon,2258.11,1963.2,2388.21,5.76
120,25,50,28.05457761,94.81637388,6.327210469,21.84869328,muskmelon,2112.83,2105.68,2143.63,1.46
102,11,45,29.03167341,93.12603235,6.35544263,24.15591199,muskmelon,2165.38,2147.2,2487.93,14.9
94,5,55,28.5854649,91.89216849,6.085682344,26.88372572,muskmelon,2111.87,2209.53,2045.98,-3.12
84,18,46,27.08808014,93.42402083,6.781050373,25.32159689,muskmelon,2111.43,2002.85,2396.01,13.48
107,22,54,27.99611732,90.84660317,6.630301421,21.61893763,muskmelon,2260.75,2302.17,2594.12,14.75
80,18,52,27.87317436,91.14849627,6.484799661,24.05207925,muskmelon,2126.49,2081.53,2234.44,5.08
86,18,45,28.96586565,90.71832938,6.566759102,22.25838137,muskmelon,2181.59,2106.71,2088.53,-4.27
113,28,48,28.87726019,92.48839665,6.170520518,24.44267592,muskmelon,2203.59,2169.59,1979.79,-10.16
115,18,53,29.17052093,94.19790371,6.012480351,22.06994464,muskmelon,2179.18,2160.74,2225.13,2.11
82,20,54,29.34033587,90.01506395,6.541150335,21.44532907,muskmelon,2126.85,2236.26,1823.9,-14.24
98,22,47,29.07265321,91.91533173,6.341400922,28.83568362,muskmelon,2155.8,2251.44,2197.12,1.92
117,25,54,28.68275966,92.50969311,6.150686364,29.11187663,muskmelon,2137.06,2217.33,2180.27,2.02
83,15,49,28.92705913,91.39356832,6.438008153,23.20076686,muskmelon,2244.08,2233.36,2318.21,3.3
120,16,51,27.99901833,91.64193051,6.547041903,23.28618248,muskmelon,2182.46,1992.62,2026.2,-7.16
111,5,50,27.59350075,91.79742953,6.399891457,24.84266123,muskmelon,2168.65,2179.07,2177.57,0.41
85,21,47,29.87331077,90.60932469,6.186770318,24.69720481,muskmelon,2142.47,1941.94,2140.05,-0.11
90,23,54,28.55852465,90.45773041,6.159020864,27.26588346,muskmelon,2141.95,2233.19,1836.05,-14.28
99,29,55,29.19378695,91.46241065,6.660954816,26.48240255,muskmelon,2201.79,2315.94,1986.73,-9.77
102,11,47,27.98780984,92.78226196,6.504906979,27.14509034,muskmelon,2179.16,1975.92,2261.32,3.77
80,18,51,28.05380704,91.81758779,6.706053225,20.76582087,muskmelon,2194.94,2102.3,2209.02,0.64
87,21,52,27.3506296,94.2911951,6.067665498,27.21244021,muskmelon,2264.14,2017.87,1939.85,-14.32
114,8,52,29.34081108,94.5513539,6.419083092,28.22908103,muskmelon,2257.16,2170.2,2521.69,11.72
99,6,46,28.61475136,94.22253035,6.39637861,28.98574189,muskmelon,2204.22,2263.42,2157.72,-2.11
89,25,50,27.04863538,91.34685096,6.375923383,25.08146686,muskmelon,2234.8,2304.57,2283.15,2.16
96,13,55,29.5275305,94.57459443,6.700337732,21.13545688,muskmelon,2120.99,2046.87,1929.24,-9.04
82,26,47,28.50416396,93.46806467,6.565312653,24.20007242,muskmelon,2134.2,2061.92,2169.5,1.65
106,21,52,28.89578588,94.78993038,6.286515359,23.0362503,muskmelon,2202.43,2109.95,2278.69,3.46
90,15,52,27.04927452,91.3821731,6.448061578,23.65747461,muskmelon,2101.14,1974.47,1894.28,-9.85
106,16,54,28.96017885,91.69532178,6.585872508,24.7458198,muskmelon,2188.44,2024.95,2046.16,-6.5
24,128,196,22.75088787,90.69489172,5.521466996,110.4317855,apple,2195.15,2636.32,1875.01,-14.58
7,144,197,23.8494014,94.34814995,6.133220586,114.0512495,apple,2244.97,2579.12,2446.11,8.96
14,128,205,22.60800988,94.58900601,6.226289556,116.0396587,apple,2301.64,2319.63,2062.58,-10.39
8,120,201,21.18667419,91.13435689,6.321152192,122.233323,apple,2292.32,2494.98,2336.74,1.94
20,129,201,23.41044706,91.69913296,5.587905967,116.0777931,apple,2247.7,2583.2,2538.83,12.95
32,137,204,22.86006627,93.12859895,5.824151693,117.7296726,apple,2314.48,2599.64,2166.74,-6.38
27,139,205,22.48403042,93.40819246,5.772179946,105.5473627,apple,2291.04,2331.26,2106.21,-8.07
0,123,205,22.02775403,92.96129462,5.790993052,121.1349176,apple,2294.57,2414.05,2102.27,-8.38
22,144,196,21.91191314,91.68748063,6.499226821,117.0761277,apple,2142.71,2655.22,2142.75,0
1,124,199,23.71059131,93.27392415,5.658473817,112.6676589,apple,2250.07,2407.2,2424.25,7.74
30,122,197,21.37784654,92.72043743,5.573241391,106.1417017,apple,2267.09,2436.61,2206.34,-2.68
29,121,196,22.84852833,94.32130209,6.079497202,123.5977843,apple,2157.03,2702.2,2251.25,4.37
13,126,204,23.1094265,92.79630809,6.383180271,108.183792,apple,2302,2432.93,2496.67,8.46
9,139,199,23.25230817,94.54128292,5.867420996,105.3558408,apple,2268.26,2588.23,2585.12,13.97
0,133,200,23.67287749,90.4935574,5.708418722,104.2298028,apple,2193.8,2363.86,2306.81,5.15
30,143,199,23.76881552,90.59810302,5.7983508,102.2648546,apple,2260.95,2541.6,2062.09,-8.8
36,140,198,23.34386401,91.47684705,6.28188384,104.4267991,apple,2215.98,2436.45,2167.76,-2.18
37,137,199,22.63946441,90.18451645,5.697945522,108.3405879,apple,2244.13,2609.66,2063.85,-8.03
33,121,203,22.45696744,94.76285385,5.605934087,114.8407725,apple,2196.15,2419.24,1997.59,-9.04
7,144,195,22.96388477,93.58065995,5.85648105,104.6472986,apple,2271.77,2675.27,2183.33,-3.89
35,128,205,21.07273439,93.56585985,6.041053829,107.8737015,apple,2265.35,2670.37,2500.58,10.38
29,128,198,22.44075021,92.70785115,5.685062404,121.4977331,apple,2151.65,2694.09,2072.05,-3.7
2,143,196,22.71271308,90.45261746,5.669489065,109.8852597,apple,2182.94,2336.54,2173.89,-0.41
34,140,198,21.70416965,93.44006288,5.751707342,115.1781396,apple,2136.89,2410.99,2019.54,-5.49
29,144,204,22.43324518,92.48667725,5.800448951,119.1025189,apple,2276.85,2661.77,2141.92,-5.93
32,141,203,21.25941052,92.84416234,5.821347769,109.0658471,apple,2286.83,2654.46,2468.39,7.94
13,144,197,22.9215706,94.89613443,6.28022267,105.6941544,apple,2144.43,2587.7,2430.73,13.35
25,143,198,22.81212536,91.51861705,6.027314401,107.855225,apple,2251.6,2444.22,2251.99,0.02
9,137,200,21.12152071,90.6878768,5.636687393,102.8017203,apple,2244.23,2515.8,1988.36,-11.4
6,144,198,21.11478672,90.31528693,5.559363609,104.5086618,apple,2177.5,2632.53,2413.6,10.84
37,126,196,23.59997268,90.97597665,5.596449493,107.1728191,apple,2142.55,2692.53,2032.52,-5.14
2,120,203,23.12652652,94.71203306,5.893492999,108.6211833,apple,2247.55,2612.3,2457.88,9.36
11,143,197,22.98458907,93.3204487,5.875718516,122.1952483,apple,2304.24,2436.74,2552.07,10.76
10,141,201,22.12659387,90.97818277,6.386021424,104.5412275,apple,2141.43,2593.59,2296.88,7.26
24,142,202,22.53779727,91.48135786,5.710819862,101.8474768,apple,2250.63,2412.5,2502.5,11.19
23,138,195,22.49095104,91.70292746,5.795985716,124.3915101,apple,2148.86,2333.03,2289.05,6.52
18,125,204,22.35548159,94.47811755,6.046673619,116.7366261,apple,2210.18,2651.21,2132.87,-3.5
13,121,196,22.20700989,93.50574163,6.443382913,120.1593771,apple,2148.75,2646.15,2180.28,1.47
26,122,202,22.44516988,94.73763514,5.617227184,107.1843273,apple,2152.93,2599.73,2160.11,0.33
28,123,202,22.76643029,92.12438519,6.442289294,120.4359949,apple,2235.95,2495.93,2456.44,9.86
26,121,201,22.19109412,90.02575116,6.162034371,112.3126628,apple,2281,2595.33,2010.98,-11.84
21,137,196,23.6119202,91.70293849,5.812781806,123.5900822,apple,2282.86,2579.98,2417.79,5.91
21,135,198,23.86087054,94.92048112,5.765015126,105.0241329,apple,2187.69,2663.28,2335.6,6.76
5,144,205,21.42177231,92.62665309,6.184922574,102.8045658,apple,2137.61,2474.68,2385.39,11.59
2,123,205,22.36629253,90.78572467,5.739652177,124.9831618,apple,2124.53,2696.14,2238.72,5.37
15,133,199,23.99686172,91.61001707,5.824778636,117.6102915,apple,2241.36,2419.8,2072.45,-7.54
31,130,198,21.80129837,92.73446667,5.554823557,120.0586671,apple,2303.5,2430.88,2493.89,8.27
25,143,200,23.80436344,92.80441624,6.024248787,100.6192543,apple,2193.71,2367.27,1871.71,-14.68
16,143,204,23.71475278,91.53331177,5.631333387,121.8961665,apple,2223.94,2701.88,2136.63,-3.93
19,122,202,23.34467359,90.37981478,5.811975094,112.8954016,apple,2186.53,2449.21,2200.01,0.62
10,125,196,22.31253665,90.03577124,5.730557448,113.0688155,apple,2203.22,2663.54,2206.87,0.17
20,139,202,23.50201428,92.21083961,5.66999105,107.9868949,apple,2216.64,2366.92,2537.66,14.48
28,123,198,23.46260321,91.45665004,5.682751473,111.7763395,apple,2165.08,2340.92,2271.05,4.89
28,136,200,23.06204373,92.39544055,6.245858905,114.7399101,apple,2234.16,2477.63,2182.01,-2.33
2,131,199,22.47420512,91.22759742,6.017370134,124.2179699,apple,2272.1,2389.86,2490.39,9.61
2,140,197,22.69780133,92.82223419,5.53456749,105.0508234,apple,2244.84,2479.16,2216.57,-1.26
27,138,201,23.66682067,93.90191078,5.952367662,105.4004751,apple,2166.42,2612.42,2174.79,0.39
30,127,204,22.50050273,92.45878335,6.126436584,100.9343903,apple,2179.26,2549.99,2503.36,14.87
32,145,203,23.83053666,90.84422164,6.406818518,109.5966791,apple,2202.14,2679.85,2099.75,-4.65
29,139,205,23.64142354,93.74461474,6.155939453,116.6912176,apple,2126.04,2393.27,2074.18,-2.44
26,126,195,21.41363812,92.99124545,5.878568981,118.3979065,apple,2159.02,2311.66,2427.82,12.45
40,136,202,22.85267372,94.5764581,5.935336308,117.5314026,apple,2283.87,2608.49,2056.27,-9.97
6,124,200,22.98208095,93.84505029,5.971332179,109.5852253,apple,2139.16,2338.61,2282.93,6.72
35,138,200,21.19909519,90.80819418,5.67130617,103.6838922,apple,2300.85,2483.79,2037.96,-11.43
17,136,196,23.87192332,90.49939035,5.882155988,103.0548094,apple,2217.57,2451.11,2134.29,-3.76
33,134,205,21.0365275,94.33919546,6.08551916,114.7412734,apple,2239.36,2599.06,1977.76,-11.68
16,143,197,22.61711614,93.51978375,5.90402645,116.9256766,apple,2122.21,2709.3,1952.05,-8.02
27,120,200,21.45278675,90.74531921,6.110218826,116.7036582,apple,2125.86,2387.52,1831.83,-13.83
29,145,205,22.81227579,92.12992101,6.212302608,109.3383552,apple,2193.45,2632.53,2088.98,-4.76
3,141,197,21.98141856,91.12719303,6.142803397,115.4789148,apple,2203.93,2581.81,2209.81,0.27
15,123,204,22.52709326,92.54780429,6.365972688,115.3830068,apple,2287.38,2657.99,1951.07,-14.7
5,136,195,22.35628673,91.92360477,6.264202804,107.7697413,apple,2270.7,2495.87,2603.7,14.67
10,136,204,21.19852186,92.15595143,6.276198595,105.8554351,apple,2211.74,2706.33,2380.65,7.64
7,141,195,23.8812458,93.45067555,5.514253142,104.9116663,apple,2164.81,2526.93,2484.42,14.76
2,129,201,22.78234161,94.36803516,5.682343744,122.1449949,apple,2286.6,2350.52,2428.17,6.19
29,138,197,22.19055385,92.43764169,5.830892252,121.6622761,apple,2184.21,2314.37,2120.96,-2.9
30,137,200,22.91430043,90.70475565,5.603413172,118.6044645,apple,2162.04,2639.12,2056.53,-4.88
29,132,204,23.08950736,90.22507299,6.0967531,108.2166601,apple,2280.59,2311.81,2149.1,-5.77
14,139,197,21.72484506,92.83975602,6.056529526,121.6961761,apple,2163.32,2405,1883.07,-12.95
18,125,203,22.44307715,91.59234006,6.160267496,102.5565807,apple,2152.51,2533.79,2017.78,-6.26
33,143,204,21.1316077,91.95769858,5.814434775,122.5391946,apple,2198.57,2462.32,2446.51,11.28
40,144,196,22.71750705,92.25479855,5.987262638,107.0289866,apple,2296.15,2508.76,2179.15,-5.1
9,143,197,23.75033085,92.88160462,5.570020684,117.6602827,apple,2136.45,2692.93,1854.58,-13.19
38,135,203,23.76121837,93.661643,5.965551311,100.825956,apple,2174.62,2430.8,2057.45,-5.39
28,130,196,22.13450646,94.67695747,6.062356467,112.9203223,apple,2147.95,2624.84,1904.69,-11.33
35,142,203,21.17089176,90.23730166,5.895319002,123.6495149,apple,2242.07,2361.11,1953.2,-12.88
12,129,205,22.36238282,91.15761594,6.119432215,118.6832725,apple,2296.98,2387.62,2518.35,9.64
1,135,203,22.77856513,92.70124029,5.624203283,113.7759219,apple,2224.02,2342.71,2527.9,13.66
0,145,205,21.22503442,90.09877774,5.52078314,113.9760462,apple,2164.48,2655.43,1949.42,-9.94
31,121,201,23.15791104,90.34396882,5.731535258,110.712841,apple,2285.88,2316.86,2293.96,0.35
35,131,203,22.42776057,93.91722423,5.893490899,102.7230739,apple,2268.98,2685.49,2547.52,12.28
29,140,195,23.64082979,90.95257927,5.560521058,116.7431319,apple,2279.01,2666.85,2073.37,-9.02
33,138,198,22.29423493,90.69033986,6.222390798,122.7418744,apple,2171.93,2427.16,2091.82,-3.69
14,140,197,23.35225078,90.90054697,6.071255131,113.0381382,apple,2193.75,2529.39,1969.91,-10.2
35,145,195,22.03911546,94.58075845,6.231950009,110.9804014,apple,2253.34,2378.6,2125.11,-5.69
